judul,hyperlink,img_hyperlinks,Judul,Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Tipe Properti,Sertifikat,Daya Listrik,Kondisi Perabotan
Rumah di jalan komura 19,https://www.rumah123.com//properti/samarinda/hos17454657/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1676023/2024-06-27-12-44-33-f5a932e0-0cb9-42c5-a162-953b72fa8e0b-1719467073.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH BERKONSEP MODERN MINIMALIIS DI VILLA TAMARA SAMARINDA,https://www.rumah123.com//properti/samarinda/hos17454616/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1795978/2024-06-27-12-38-51-ae214a32-3738-4804-a96a-0cd3c41a7b51-1719466731.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HOTEL HAYANI TENGAH KOTA SAMARINDA,https://www.rumah123.com//properti/samarinda/hos17454178/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1795978/2024-06-27-11-48-45-c25b04d9-7cef-49ff-87b4-9b784fac729e-1719463725.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH MEWAH TENGAH KOTA SAMARINDA,https://www.rumah123.com//properti/samarinda/hos17454129/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1795978/2024-06-27-11-46-01-078be72e-abd5-4ed3-ab4f-4a5becfe6901-1719463561.jpg,RUMAH MEWAH TENGAH KOTA SAMARINDA,Rp 5 Miliar,"Samarinda Kota, Samarinda",3,2,288 m²,220 m²,N/A,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,N/A
RUMAH BARU 2 LANTAI READY PERUMAHAN PANDAN WANGI MANSION SAMARINDA,https://www.rumah123.com//properti/samarinda/hos17453381/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1795978/2024-06-27-10-50-44-88f49ec9-0070-4fff-955e-2fd6dd603c45-1719460244.jpg,RUMAH BARU 2 LANTAI READY PERUMAHAN PANDAN WANGI MANSION SAMARINDA,"Rp 1,2 Miliar","Samarinda Ulu, Samarinda",3,2,72 m²,82 m²,N/A,Rumah,HGB - Hak Guna Bangunan,2200 Watt,N/A
Rumah murah  di perumahan Citraland,https://www.rumah123.com//properti/samarinda/hos17064889/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1914476/2024-06-06-09-22-55-e50f2ee0-1b3f-4dc2-aaae-95863eb22d23-1717640575.jpg,Rumah murah  di perumahan Citraland,Rp 800 Juta,"Sungai Pinang, Samarinda",3,2,105 m²,140 m²,N/A,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,N/A
Rumah cantik di  di perumahan Citragrand Senyiur City,https://www.rumah123.com//properti/samarinda/hos17006118/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1914476/2024-06-06-09-22-53-b2def8f7-8332-47ce-b091-33f1e2a409ea-1717640573.jpg,Rumah cantik di  di perumahan Citragrand Senyiur City,Rp 600 Juta,"Loa Janan Ilir, Samarinda",2,1,108 m²,40 m²,N/A,Rumah,HGB - Hak Guna Bangunan,2200 Watt,N/A
Rumah 3 lantai  di perumahan karpotek komplek griya tepian lestari seberang Bigmall,https://www.rumah123.com//properti/samarinda/hos16637853/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1914476/2024-06-06-09-22-32-eca3061c-e9fd-46a5-b58a-d9ef9ecf3095-1717640552.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rumah cantik 2 lantai  cepat di perumahan Grand Mahakam,https://www.rumah123.com//properti/samarinda/hos16935502/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1914476/2024-06-06-09-22-11-b7d966a9-fd2c-4528-bcf8-3269770d02e7-1717640531.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH HUNIAN DAN SALON RAMBUT SARA,https://www.rumah123.com//properti/samarinda/hos17289154/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1892262/2024-06-06-07-30-14-851f727f-67f7-46c8-8776-becc0ed21b61-1717633814.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH 2 LANTAI MINIMALIS CANTIK DI PERUM BUMI SEMPAJA,https://www.rumah123.com//properti/samarinda/hos17289146/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1692135/2024-06-06-07-27-13-9ac9bf23-625f-4e3c-94f8-39c95ca502d1-1717633633.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH MODERN MINIMALIS IDAMAN DI PERUMAHAN KOTA SAMARINDA,https://www.rumah123.com//properti/samarinda/hos17146650/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1795978/2024-05-20-08-53-05-1ec7ac8c-a409-4f0c-aca3-00f1d4977e87-1716169985.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH  DI SAMARINDA DEKAT BANDARA,https://www.rumah123.com//properti/samarinda/hos17121824/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1795978/2024-05-16-14-48-43-ea205279-8fe7-4f48-8435-a62841bd1ed2-1715845723.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH HUNIAN FURNISHED DI TENGAH KOTA SAMARINDA,https://www.rumah123.com//properti/samarinda/hos16997546/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1795978/2024-05-02-08-34-49-170f22d6-3b26-4d4b-8f91-af07d2dce27d-1714613689.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
TANAH + BANGUNAN KAYU SAMARINDA,https://www.rumah123.com//properti/samarinda/hos16997487/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1972023/2024-05-02-08-29-07-93a04626-3033-43a3-baf7-79a401595c33-1714613347.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH DI WAHID HASYIM 2 SAMARINDA,https://www.rumah123.com//properti/samarinda/hos16997471/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1972023/2024-05-02-08-25-50-1357357b-e554-47fa-8e8f-c3106e7568e8-1714613150.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH KELUARGA BERSIH TERAWAT DI SEMPAJA TIMUR KOTA SAMARINDA,https://www.rumah123.com//properti/samarinda/hos16997436/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1908322/2024-05-02-08-21-12-2f739e26-53e0-4e40-a636-c4f5a280e0c8-1714612872.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH 2 LANTAI  PERUMAHAN SAMARINDA,https://www.rumah123.com//properti/samarinda/hos16897019/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1795978/2024-04-24-07-29-11-fdc0c2a4-4c33-4394-94a0-37cfec9f9cb3-1713918551.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DI  RUMAH CANTIK PALARAN SAMARINDA,https://www.rumah123.com//properti/samarinda/hos16842112/,https://pic.rumah123.com/r123/720x420-crop/house/ho16/16842112/original/hos16842112-rumah-di-jual-di-palaran-samarinda-1712218303.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rumah jual bebas banjir,https://www.rumah123.com//properti/samarinda/hos16839521/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1755751/2024-04-04-06-08-14-d736ffd8-4665-447a-ac7e-5c3de1f41b62.jpg,Rumah jual bebas banjir,Rp 800 Juta,"Samarinda Utara, Samarinda",3,1,122 m²,122 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,N/A
Rumah daerah Rapak Indah,https://www.rumah123.com//properti/samarinda/hos16839379/,https://pic.rumah123.com/r123/720x420-crop/house/ho16/16839379/original/hos16839379-rumah-di-jual-di-samarinda-kunjang-samarinda-1712209883.jpg,Rumah daerah Rapak Indah,Rp 900 Juta,"Samarinda Kunjang, Samarinda",3,2,240 m²,80 m²,N/A,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",2200 Watt,N/A
DI  RUMAH CANTIK PALARAN SAMARINDA,https://www.rumah123.com//properti/samarinda/hos16836625/,https://pic.rumah123.com/r123/720x420-crop/house/ho16/16836625/original/hos16836625-rumah-di-jual-di-palaran-samarinda-1712190599.jpg,DI  RUMAH CANTIK PALARAN SAMARINDA,Rp 499 Juta,"Palaran, Samarinda",2,1,140 m²,46 m²,N/A,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",1300 Watt,N/A
DI  RUMAH LAHAN LUAS DI KOMPLEK PREVAB SAMARINDA,https://www.rumah123.com//properti/samarinda/hos16836621/,https://pic.rumah123.com/r123/720x420-crop/house/ho16/16836621/original/hos16836621-rumah-di-jual-di-samarinda-ulu-samarinda-1712190546.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DI  RUMAH KOMPLEK PREVAB TENGAH KOTA SAMARINDA,https://www.rumah123.com//properti/samarinda/hos16836615/,https://pic.rumah123.com/r123/720x420-crop/house/ho16/16836615/original/hos16836615-rumah-di-jual-di-samarinda-kota-samarinda-1712190324.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rumah Nyaman Diperumahan Tenang Samarinda Ulu Jual 7418 Murah 7418,https://www.rumah123.com//properti/samarinda/hos15098036/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1893175/2023-10-12-15-14-23-a4087302-6ab5-440d-b2e1-d98eaac1ea3b.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH MEWAH DI PERUMAHAN BUMI SEMPAJA,https://www.rumah123.com//properti/samarinda/hos16784858/,https://pic.rumah123.com/r123/720x420-crop/house/ho16/16784858/original/hos16784858-rumah-di-jual-di-samarinda-kota-samarinda-1711585800.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH MEWAH DI PERUMAHAN BUMI SEMPAJA,https://www.rumah123.com//properti/samarinda/hos16784857/,https://pic.rumah123.com/r123/720x420-crop/house/ho16/16784857/original/hos16784857-rumah-di-jual-di-samarinda-kota-samarinda-1711585803.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH HUNIAN YANG NYAMAN DENGAN 5 KAMAR BEBAS BANJIR SAMARINDA,https://www.rumah123.com//properti/samarinda/hos16663110/,https://pic.rumah123.com/r123/720x420-crop/house/ho16/16663110/original/hos16663110-rumah-di-jual-di-samarinda-ulu-samarinda-1710392966.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH MEWAH TENGAH KOTA SAMARINDA,https://www.rumah123.com//properti/samarinda/hos16604277/,https://pic.rumah123.com/r123/720x420-crop/house/ho16/16604277/original/hos16604277-rumah-di-jual-di-samarinda-ulu-samarinda-1710472431.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rumah jalan P.M Noor Perumahan Pondok Surya Indah full furnish,https://www.rumah123.com//properti/samarinda/hos16600491/,https://pic.rumah123.com/r123/720x420-crop/house/ho16/16600491/original/hos16600491-rumah-di-jual-di-samarinda-ilir-samarinda-1709772851.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rumah lokasi strategis ada 7 kamar kost kosan,https://www.rumah123.com//properti/samarinda/hos16530922/,https://pic.rumah123.com/r123/720x420-crop/house/ho16/16530922/original/hos16530922-rumah-di-jual-di-samarinda-kota-samarinda-1709193758.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rumah Minimalis Modern dekat pintu tol,https://www.rumah123.com//properti/samarinda/hos16465183/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1924596/2024-02-22-13-02-24-4a94a622-9a27-4c06-816b-f3c3a5cbb0cf.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rumah murah di Jl. Jakarta,https://www.rumah123.com//properti/samarinda/hos16443587/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1924596/2024-02-22-12-38-40-f41b0e24-608f-4c24-8eb4-136345f6a8fa.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH MEWAH PERUMAHAN MEDITERANIA SAMARINDA ULU ,https://www.rumah123.com//properti/samarinda/hos15394080/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1893175/2023-11-08-04-41-23-cc833583-4189-48a6-b8f5-42496e6b281c.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
- RUMAH 3 LANTAI SUDAH ADA ROOFTOP DISAMARINDA KOTA 9899,https://www.rumah123.com//properti/samarinda/hos15435929/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1893175/2023-11-12-14-56-54-4ec25955-71c8-4475-8217-b7d98b501156.jpg,- RUMAH 3 LANTAI SUDAH ADA ROOFTOP DISAMARINDA KOTA 9899,Rp 6 Miliar,"Samarinda Ulu, Samarinda",12,12,625 m²,1400 m²,N/A,Rumah,SHM - Sertifikat Hak Milik,N/A,N/A
RUMAH BARU LOKASI DIPERUMAHAN KOTA SAMARINDA HARGA NAIK SETELAH JADI 100%,https://www.rumah123.com//properti/samarinda/hos14974084/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1893175/2024-01-20-06-16-57-e3c9d1bb-4f80-4a67-8cb6-704bc8c41e1a.jpg,RUMAH BARU LOKASI DIPERUMAHAN KOTA SAMARINDA HARGA NAIK SETELAH JADI 100%,"Rp 1,25 Miliar","Samarinda Ulu, Samarinda",4,3,96 m²,99 m²,N/A,Rumah,SHM - Sertifikat Hak Milik,N/A,N/A
RUMAH JUAL SIAP HUNI BEBAS BANJIR SAMARINDA ULU 7369,https://www.rumah123.com//properti/samarinda/hos16256483/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1893175/2024-02-02-05-48-53-5b10b13f-6b6a-46d5-baa9-48469e4d393a.jpg,RUMAH JUAL SIAP HUNI BEBAS BANJIR SAMARINDA ULU 7369,"Rp 1,3 Miliar","Samarinda Ulu, Samarinda",2,1,200 m²,90 m²,2,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",2200 Watt,N/A
RUMAH SIAP HUNI COCOK KELUARGA BARU DITENGAH KOTA SAMARINDA SUNGAI PINANG 0234,https://www.rumah123.com//properti/samarinda/hos16355801/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1893175/2024-02-13-04-52-32-bb65e946-b5e4-4961-bcdc-ba6a3407e8c8.jpg,RUMAH SIAP HUNI COCOK KELUARGA BARU DITENGAH KOTA SAMARINDA SUNGAI PINANG 0234,Rp 650 Juta,"Sungai Pinang, Samarinda",4,1,144 m²,144 m²,2,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,N/A
Rumah Cantik dan Nyaman Citraland,https://www.rumah123.com//properti/samarinda/hos16462595/,https://pic.rumah123.com/r123/720x420-crop/house/ho16/16462595/original/hos16462595-rumah-di-jual-di-samarinda-ilir-samarinda-1709191824.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rumah Cantik dan nyaman.,https://www.rumah123.com//properti/samarinda/hos16369663/,https://pic.rumah123.com/r123/720x420-crop/house/ho16/16369663/original/hos16369663-rumah-di-jual-di-samarinda-ulu-samarinda-1709191836.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jalan P.M. Noor Perumahan Pondok Surya Indah. Rumah Besar, cantik, bersih terawat bonus perabotan.",https://www.rumah123.com//properti/samarinda/hos16369652/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1945074/2024-06-15-12-17-13-219e8daa-02ef-433e-8651-d4bd0e6692a0-1718428633.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rumah di tengah kota. Sangat dekat dengan akses ke sekolahan dan mall.,https://www.rumah123.com//properti/samarinda/hos16369606/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1945074/2024-06-15-12-17-08-676f7360-e309-4e6c-b45d-fcf3fe14f174-1718428628.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH BARU SIAP HUNI SEMI FURNISH DIJUAL CEPAT 1109,https://www.rumah123.com//properti/samarinda/hos16243852/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1893175/2024-02-01-07-29-34-e7f94ba6-7471-4f99-bf0b-b7a1560de36d.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH JUAL SIAP HUNI SAMARINDA SUNGAI KUNJANG 1104,https://www.rumah123.com//properti/samarinda/hos16243615/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1893175/2024-02-01-07-10-03-53554e09-a9ef-4a7a-9b07-5d651f940c64.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rumah cantik 1 lantai  di Villa Tamara,https://www.rumah123.com//properti/samarinda/hos15557201/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1914476/2024-05-24-10-01-52-3273f65b-73c7-4e78-95e5-6a590df704a7-1716519712.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH FULL FURNISH DI PERUMAHAN NYAMAN DISAMARINDA ULU 1711,https://www.rumah123.com//properti/samarinda/hos15334984/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1893175/2023-11-02-08-10-33-022f1539-e0b1-49e6-b907-33c4ce9b45ee.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH JUAL PINGGIR JALAN COCOK UNTUK USAHA 4 PINTU RUKO SAMARINDA SEBRANG 3072,https://www.rumah123.com//properti/samarinda/hos15334344/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1893175/2023-11-02-07-33-27-17d01b56-5c89-4a44-b7b4-7080b53fc2dd.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rumah di komplek perum Samarinda ,https://www.rumah123.com//properti/samarinda/hos15090405/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/34294/2023-10-12-04-35-50-2917be59-b17d-40b5-a94e-4cf1754c2595.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH NYAMAN DI PERUMAHAN ELIT SAMARINDA BEBAS BANJIR,https://www.rumah123.com//properti/samarinda/hos14974115/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1759793/2023-09-13-15-40-46-bc998028-2a31-40aa-a8da-5fcbc3de615c.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HUNIAN NYAMAN BEBAS BANJIR SAMARINDA 0400,https://www.rumah123.com//properti/samarinda/hos14974114/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1759793/2023-09-09-17-21-24-738cb251-4a7c-43ce-842b-bc48efc701fd.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH PLUS KOST KOSTAN di SAMARINDA KOTA,https://www.rumah123.com//properti/samarinda/hos14974112/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1759793/2023-09-13-16-30-34-56245654-2d21-4b3e-8185-7178f6f97841.jpg,RUMAH PLUS KOST KOSTAN di SAMARINDA KOTA,"Rp 3,5 Miliar","Samarinda Kota, Samarinda",5,4,390 m²,390 m²,N/A,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,N/A
RUMAH BARU MINIMALIS SAMARINDA 4975,https://www.rumah123.com//properti/samarinda/hos14974102/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1759793/2023-09-10-14-21-28-16d10684-143d-4b91-8bef-76b732a40f84.jpg,RUMAH BARU MINIMALIS SAMARINDA 4975,Rp 425 Juta,"Samarinda Ulu, Samarinda",2,1,100 m²,45 m²,N/A,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,N/A
RUMAH HOT MINIMALIS AMAN BANJIR LOKASI PENDIDIKAN SAMARINDA,https://www.rumah123.com//properti/samarinda/hos14974101/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1759793/2023-09-13-17-36-54-65b12ec1-63c4-49de-9710-9365dd72d610.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH NYAMAN LOKASI STRATEGIS SAMARINDA 4965,https://www.rumah123.com//properti/samarinda/hos14974100/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1759793/2023-09-09-15-17-52-d80b9659-d70e-47ef-8d07-067710398d24.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH MODERN KAWASAN PERUMAHAN TENANG SAMARINDA 3679,https://www.rumah123.com//properti/samarinda/hos14974094/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1759793/2023-09-10-15-13-03-3648f6f9-5ec5-4f7f-96d1-90a269e53066.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH MODERN KAWASAN PERUMAHAN TENANG SAMARINDA,https://www.rumah123.com//properti/samarinda/hos14974095/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1759793/2023-09-11-15-02-16-608ff05a-09f0-4437-b3de-8b98ec19582c.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH NYAMAN DIPERUMAHAN ELIT SAMARINDA 8777,https://www.rumah123.com//properti/samarinda/hos14974092/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1759793/2023-09-11-14-51-20-21c5f96e-404c-4360-a421-d383043394da.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH  DILINGKUNGAN TENANG SAMARINDA 7717,https://www.rumah123.com//properti/samarinda/hos14974088/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1759793/2023-09-09-18-24-09-f9cd317c-2541-4897-a979-4f80e550683d.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH LINGKUNGAN NYAMAN DI PERUMAHAN SAMARINDA 9662,https://www.rumah123.com//properti/samarinda/hos14974089/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1759793/2023-09-09-14-52-56-0dca9dac-8113-4620-a56b-cee0d4007355.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH ARTISTIK DIPERUMAHAN TENANG BEBAS BANJIR SAMARINDA Rumah 2 Lantai,https://www.rumah123.com//properti/samarinda/hos14974085/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1759793/2023-09-06-08-36-38-ab077e4d-3c38-45cd-8bbb-60934e091eea.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH BARU LOKASI DIPERUMAHAN TENANG SAMARINDA ULU,https://www.rumah123.com//properti/samarinda/hos14974082/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1759793/2023-09-15-13-51-45-535b4b4b-8687-4888-8a3d-14306ac794b9.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
miliki rumah kost kostan 2 lantai untuk investasi jangka panjang,https://www.rumah123.com//properti/samarinda/hos14974125/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/1759793/2023-09-09-18-13-34-d3ced686-1cf5-4db2-869d-f83090b795b6.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RUMAH BESAR TENGAH KOTA SAMARINDA,https://www.rumah123.com//properti/samarinda/hos14779283/,https://pic.rumah123.com/r123/720x420-crop/house/ho14/14779283/original/hos14779283-rumah-di-jual-di-samarinda-ulu-samarinda-1694681964.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rumah Brand New di Perum exclusive Samarinda ,https://www.rumah123.com//properti/samarinda/hos14400615/?itm_source=organic&itm_medium=LDP Labeled,https://picture.rumah123.com/r123-images/720x420-crop/customer/34294/2023-08-03-09-04-49-fd0bbf28-bea5-43c4-9cd2-1c4048059bff.jpg,Tidak ada judul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SAMARINDA RUMAH CITRALAND (HM80),https://www.rumah123.com//properti/samarinda/hos12776473/,https://pic.rumah123.com/r123/720x420-crop/house/ho12/12776473/original/hos12776473-rumah-di-jual-di-sungai-pinang-samarinda-1676508559.jpg,SAMARINDA RUMAH CITRALAND (HM80),"Rp 1,5 Miliar","Sungai Pinang, Samarinda",3,2,180 m²,96 m²,N/A,Rumah,HGB - Hak Guna Bangunan,3500 Watt,N/A
"Rumah 2 Lantai Daerah Strategis,Lokasi Elite",https://www.rumah123.com//properti/samarinda/hos11961962/,https://picture.rumah123.com/r123-images/720x420-crop/customer/75491/2022-12-01-04-04-08-10e6a89f-b695-4f4c-b12d-ff8f759c18cc.jpg,"Rumah 2 Lantai Daerah Strategis,Lokasi Elite",Rp 850 Juta,"Samarinda Utara, Samarinda",2,1,72 m²,55 m²,N/A,Rumah,HGB - Hak Guna Bangunan,1300 Watt,N/A
